slug,bandcamp_url,actual_track_count,status
alfredo-dias-gomes-david-feldman-jess--sadoc-jefferson-lescowich---tributo-a-elv,,,no_bandcamp
beeguas---festa-ao-acaso,,,no_bandcamp
mixtape-batalha-da-escadaria---vol-1,,,no_bandcamp
n-i-x-machine---a-evolu--o-do-drill,,,no_bandcamp
rancor-st-2024,,,no_bandcamp
torres-de-mello---2024---torres-de-mello---torres-de-mello-quem-sabe-2016,,,no_bandcamp
aloysio-letra---depois,,,no_bandcamp
escadacima---esperar-cansa,,,no_bandcamp
fabriccio-dj-will---corpo---calma,,,no_bandcamp
indira-castillo-igor-godoi----xtase,,,no_bandcamp
jardel-de-castro-fabio-kidesh---particuliridades,,,no_bandcamp
lene-groove---ax--pra-mim,,,no_bandcamp
luciana-maya---a-tr-s,,,no_bandcamp
luiz-bento---outras-regras-b-sicas-de-conviv-ncia,,,no_bandcamp
lurdez-da-luz-quebrante---devastada,,,no_bandcamp
mara-pop---pisadinha-na-ful-,,,no_bandcamp
mattilha---cora--o-an-rquico,,,no_bandcamp
mc-dricka-mc-luan-da-bs-dj-s2k---mega-da-rainha--ep--1,,,no_bandcamp
mourisco-dinamo---o-viajante,,,no_bandcamp
obasquiat-os-otro-nao-pensa-em-vc-2023,,,no_bandcamp
old-rust---old-rust-apresenta-hardcore-fun---a-melhor-forma-de-se-expressar,,,no_bandcamp
petunie---2023---petunie---petunie-support-your-local-feelings,,,no_bandcamp
resp-lessa-gustavo---s1-atr-s-da-moeda,,,no_bandcamp
resp-s2-coracao-modificado-2023,,,no_bandcamp
thais-macedo-andressa-hayalla-gica---resenha-das-minas--ao-vivo-,,,no_bandcamp
ugo-barra-limpa-d-mingus-j-carlos-n-vea-maria-jo-o-gandavo-dayvson--ndio-luiza-r,,,no_bandcamp
wagner-almeida---2023---wagner-almeida---wagner-almeida-sonho-violento-2019,,,no_bandcamp
abismika---nattag---2022---abismika---nattag---abismika-antipatia,,,no_bandcamp
gusashi---outwast,,,no_bandcamp
hc-entrevista-dante-augusto-rn-fala,,,no_bandcamp
juliah-aloizio---nunchi,,,no_bandcamp
kalamaha-no-samsara,,,no_bandcamp
kikito---uma-alma-ep,,,no_bandcamp
marissol-mwaba-drik-barbosa-fran-ois-muleka-linn-da-quebrada-lucs-romero---ndeke,,,no_bandcamp
natache---interven--o,,,no_bandcamp
nosso-querido-figueiredo---2022---nosso-querido-figueiredo---nosso-querido-figue,,,no_bandcamp
o-grilo-daparte---tira-a-roupa,,,no_bandcamp
orquestra-de-frevo-do-bab--maciel-sal----traditio-frevo-olinda,,,no_bandcamp
pavio---cidad-o-de-bem,,,no_bandcamp
stella-folks---v-nus-em-aqu-rio,,,no_bandcamp
afrolirismos---afrolirismos-n--1,,,no_bandcamp
aurata---2021---aurata---aurata-verano,,,no_bandcamp
banda-lascaux-agora-lascaux-2021,,,no_bandcamp
barb-rie-bundi-heverton---aqu-tika,,,no_bandcamp
caique-o-jorg-carlos-pxt---toca-de-bicho,,,no_bandcamp
djonga--coyote-beatz--nagalli---nu,,,no_bandcamp
dr--drumah-szabolcs-bogn-r-joao-deogracias---nu-konduktor,,,no_bandcamp
dramon-aspero,,,no_bandcamp
em-extincao---lugares-que-eu-n-o-queria-estar,,,no_bandcamp
garoto-androide---exerc-cios-de-autossabotagem,,,no_bandcamp
grupo-porco-karaoke-de-bebado,,,no_bandcamp
jovelli---2021---jovelli---jovelli-moon-2018,,,no_bandcamp
lingering-last-drops---2021---lingering-last-drops---lingering-last-drops-no,,,no_bandcamp
mari-santana---doces--guas,,,no_bandcamp
os-alacantos---de-dentro-da-solid-o,,,no_bandcamp
rakta-deafkids-sessoes-selo-sesc,,,no_bandcamp
the-baggios---tup--r-,,,no_bandcamp
vela-de-libra---a-luz-e-o-lampi-o,,,no_bandcamp
ana-frango-eletrico-ao-vivo-no,,,no_bandcamp
cadu-tenorio-isekai,,,no_bandcamp
chicocorrea-sequencers-001,,,no_bandcamp
combinado-ep,,,no_bandcamp
fabio-guadalupe-james-gang---deus-verme--audiobook-,,,no_bandcamp
ferias-da-desgraca-episodio-04-recife-pe,,,no_bandcamp
ferias-da-desgraca-episodio-05-maceio-al,,,no_bandcamp
ferias-da-desgraca-episodio-06-sao,,,no_bandcamp
ga-setubal---via,,,no_bandcamp
giovani-cidreira-mahal-pita-manomago,,,no_bandcamp
institution-ruptura-do-visivel,,,no_bandcamp
jammyz--alice-wonderlland---inenarr-vel,,,no_bandcamp
jo-o-c-ssio---meu-caminho,,,no_bandcamp
juna---2020---juna---juna-marina-goes-to-moon-ep,,,no_bandcamp
lia-lordelo---torquat-lia,,,no_bandcamp
luquimia-degradacao,,,no_bandcamp
ninguem-balanco-oculto-vol-i,,,no_bandcamp
thazya-regina---tudo-o-que-eu-guardo-em-mim,,,no_bandcamp
the-black-sanctuary-darkness-ep-2020,,,no_bandcamp
thiago-genthil---o-nosso-amor---bem-maior,,,no_bandcamp
abismika---2019---abismika---dede-santaklaus-hahaha,,,no_bandcamp
diego-lucena-o-submerso-2019,,,no_bandcamp
dramon-equilibrio-utopia,,,no_bandcamp
echoing-nightmare-when-i-grew-two,,,no_bandcamp
echoing-nightmare-unfinished-suite-2019,,,no_bandcamp
erik-batista-mundo-2019,,,no_bandcamp
ferias-da-desgraca-episodio-01,,,no_bandcamp
ferias-da-desgraca-episodio-02-joao,,,no_bandcamp
ferias-da-desgraca-episodio-02-natal-rn,,,no_bandcamp
frank-lips-fuck-frank-lips-2019,,,no_bandcamp
giramundoc-o---paradoxos-complexos-da-vida-e-suas-tecnologias,,,no_bandcamp
luiza-cas----luiza-cas-,,,no_bandcamp
matheus-walter---pura-ilus-o-distante-do-mar,,,no_bandcamp
quantico-romance-azul-na-escuridao-ep,,,no_bandcamp
quartabe-licao-2-dorival,,,no_bandcamp
realidade-encoberta-nao-vivamos-mais,,,no_bandcamp
ricardo-el-trico---2019---ricardo-el-trico---ricardo-eletrico-ricardo-eletrico-e,,,no_bandcamp
sila-crvs-aoa-bardo-ep,,,no_bandcamp
that-gum-u-like---2019---that-gum-u-like---that-gum-u-like-black-lodge-2017,,,no_bandcamp
totto-prenuncio-2019,,,no_bandcamp
verjault-sandosagarden-2019,,,no_bandcamp
xana-gallo---roda-rodou,,,no_bandcamp
abu-cizco-cru-2018,,,no_bandcamp
antietica-demo-ep-2018,,,no_bandcamp
arquivo-morto-segredos-da-dominacao-2018,,,no_bandcamp
arthur-melo-nhanderuvucu-2018,,,no_bandcamp
billy-ponzio-b-sides-2018,,,no_bandcamp
billy-ponzio-musica-artesanal-2018,,,no_bandcamp
cadu-tenorio-corrupted-data-2018,,,no_bandcamp
camaral-e-bruno-t-10082018,,,no_bandcamp
chapter-i---midi-remixes,,,no_bandcamp
cubus-flores-mortais-ep,,,no_bandcamp
dunas---2018---dunas---dunas-descortinar-dos-seres-2016,,,no_bandcamp
fernanda-lemos---tipos-de-amor,,,no_bandcamp
forsea-forsea-2018,,,no_bandcamp
gabriel-ares-vale-cancao-2018,,,no_bandcamp
gabriel-freitas-flutuar-ep-2018,,,no_bandcamp
god-pussy-vivisseccao-2018,,,no_bandcamp
guilherme-meirelles---descendo-a-ladeira,,,no_bandcamp
insular-penitencia-2018,,,no_bandcamp
jefferson-martinho-acustico-2018,,,no_bandcamp
macintop-c-i-d-d-e-d-o-v-i-c-i-o-2018,,,no_bandcamp
marcio-teixeira-de-mello---j--h--lindos-relatos-de-saques--2018--zip,,,no_bandcamp
marcos-felipe-nunca-ep-2018,,,no_bandcamp
muepetmo-s43-2018,,,no_bandcamp
musa-hibrida---piscinas-vazias-iluminadas-em-p-,,,no_bandcamp
muzis-pra-ouvir-em-casa-2018,,,no_bandcamp
nao-nao-eu-remix,,,no_bandcamp
nao-somos-nada-pessimo-estado-2018,,,no_bandcamp
o-branco-e-o-indio---plantas-renov-veis,,,no_bandcamp
os-capiau---2018---os-capiau---os-capiau-atividade-de-cunho-social,,,no_bandcamp
other-creatures-devils-causeway-2018,,,no_bandcamp
pedro-anderson---hominis-canidae--95---abril,,,no_bandcamp
pioneer-dj-rec---pioneer-dj-rec---aliendawg-under-ep-2018,,,no_bandcamp
ruina-autofagia-2018,,,no_bandcamp
tetriz---hominis-canidae--92---janeiro,,,no_bandcamp
thiago-miazzo-75-temas-2018,,,no_bandcamp
wagner-almeida-crescimentodesistencia,,,no_bandcamp
------------------bubble-gum,,,no_bandcamp
a-mae-russia---entre-voc--e-o-universo,,,no_bandcamp
ale-amazonia-falso-protagonismo-2017,,,no_bandcamp
allan-viajando-pelo-brasil-2017,,,no_bandcamp
allumar---2017---allumar---allumar-ep,,,no_bandcamp
arayui-cerca-trova,,,no_bandcamp
cidadao-jose-poesia-abstrata-2017,,,no_bandcamp
clan-dos-mortos-cicatriz-2,,,no_bandcamp
coletanea-pessoa-que-voa---di-rio-de-bordo--vol--1,,,no_bandcamp
dinside-project-diplostemone-2017,,,no_bandcamp
eric-diogenes-eric-diogenes-2017,,,no_bandcamp
front-row-colorless-2017,,,no_bandcamp
gael-conhece-o-mar-casca-de-nos-2017,,,no_bandcamp
herzegovina-5am,,,no_bandcamp
in-venus-ruina,,,no_bandcamp
iorigun-emptyhousesfilledcities-2017,,,no_bandcamp
jonatas-onofre-aparicion,,,no_bandcamp
lima-campos---nascimento-cidad-o-e-outras-can--es,,,no_bandcamp
liquidificador-da-morte-tempo-ep-2017,,,no_bandcamp
m-o-o-n-s-live-songs-for-popload-2017,,,no_bandcamp
marchioretto-demos-1-2017,,,no_bandcamp
miss-jane-traficada-e-foragida-2017,,,no_bandcamp
muep-etmo-circumstances-dilimite-ones,,,no_bandcamp
nam-a---2017---nam-a---namoa-diastole,,,no_bandcamp
nam-a---2017---nam-a---namoa-terceiras-historias,,,no_bandcamp
rio-sem-nome-cancoes-nomades-2017,,,no_bandcamp
ronco---end-love-story--full-album-,,,no_bandcamp
samara-noronha-recomecar-2017,,,no_bandcamp
sentidor---2017---sentidor---sentidor-terracorponuvem,,,no_bandcamp
sila-crvs-aoa,,,no_bandcamp
strr---color-up,,,no_bandcamp
supervibe-autoctone-2017,,,no_bandcamp
tartaruga-c-bica---hominis-canidae--89---outubro,,,no_bandcamp
that-gum-u-like-black-lodge,,,no_bandcamp
the-experience-nebula-room---ouroborous,,,no_bandcamp
tonanti-4-2017,,,no_bandcamp
uruly-wtf-is-that-porra-2017,,,no_bandcamp
vinicius-mendes-mercurio-2017,,,no_bandcamp
vitor-colares---fotografia-de-rachadura,,,no_bandcamp
walter-reys-crente-2017,,,no_bandcamp
ze-bigode-fluxo-2017,,,no_bandcamp
arubu-avua-nervuracontramao-2016,,,no_bandcamp
caio-neiva-coisas-de-casa-2016,,,no_bandcamp
cassio-figueiredo-presenca-2016,,,no_bandcamp
caue-bravim-filhudaputa-2016,,,no_bandcamp
ceiba-specios---a-dist-ncia-destas-mortes,,,no_bandcamp
chant-of-goddess-demo,,,no_bandcamp
d-m-g---ao-vivo-na-n-s-coworking-recife,,,no_bandcamp
dudu-foxx---um-sample-de-cada-dia,,,no_bandcamp
electric-light-pulp-short-anwser-ep-2016,,,no_bandcamp
fabio-de-carvalho-sonho-de-cachorro-2016,,,no_bandcamp
farol-cego-do-desespero-eu-fiz,,,no_bandcamp
felipe-locks-psycho-depression-2016,,,no_bandcamp
felipe-vaz-registro-do-ocio-2016,,,no_bandcamp
garfo-espamos,,,no_bandcamp
gio-quinas-2016,,,no_bandcamp
grito-swamp-thing-ep-2016,,,no_bandcamp
her-os-azuis-que-escorrem-dos-predios,,,no_bandcamp
inputoutput-2016-2017,,,no_bandcamp
joao-cassiano---nomade-riddim-volume-08,,,no_bandcamp
joao-rosa-faulha-2016,,,no_bandcamp
jujs---mini-colet-nea-de-demos-da-jujs,,,no_bandcamp
kinah-hamilton---eu-n-o-consegui-e-to-feliz,,,no_bandcamp
loladeli-caravan-2016,,,no_bandcamp
lucas-peixoto-tres-e-meia-da-tarde-2016,,,no_bandcamp
luisa-e-os-alquimistas-cobra-coral,,,no_bandcamp
max-henrique-traco,,,no_bandcamp
melies-goodnight-sleep-well-2016,,,no_bandcamp
melinna-pedras-no-sutia-2016,,,no_bandcamp
muepetmo---you-can-t-make-sense-out-of-it,,,no_bandcamp
mundo-movedico-culpado-2016,,,no_bandcamp
munoz-smokestack,,,no_bandcamp
nosso-querido-figueiredo-dragoes-ep-2016,,,no_bandcamp
o-mar-cobrindo-o-sol-nao-o-suficiente,,,no_bandcamp
orchestra-binaria-ep02-2016,,,no_bandcamp
phantom-pain,,,no_bandcamp
pormenores-coisas-nao-ditas,,,no_bandcamp
puta-b---o---c---a--santa,,,no_bandcamp
raca-saboroso-2016,,,no_bandcamp
reiketsu---reiketsu---ao-vivo---p--de-macaco,,,no_bandcamp
republica-popular-lis-2016,,,no_bandcamp
rg-noise-city-existir-desistir-2016,,,no_bandcamp
soulza-sortilegio-2016,,,no_bandcamp
tomodachi-ghost-world-2016,,,no_bandcamp
varios-artistas-split-mono-2016,,,no_bandcamp
verjaut-geographic-misanthropy,,,no_bandcamp
vinicius-mendes-home-is-2016,,,no_bandcamp
vocenanuvem-vocenanuvem-2016,,,no_bandcamp
zona-nobre-do-fundo-do-po-o---experimentos-existencialistas-vol--1,,,no_bandcamp
a-tros-remaining-2015,,,no_bandcamp
abdala-outdated-method-of-nothing-2015,,,no_bandcamp
abstra--es-de-voc-,,,no_bandcamp
akag-baixada-2015,,,no_bandcamp
amsteradio-pedantepalinopsia-2015,,,no_bandcamp
antonio-projeto-trois-flores-ep-2015,,,no_bandcamp
baladeur-baladeur-2015,,,no_bandcamp
bernardo-pacheco-c-ssio-salles-felipe-zen-cola-yuri-bruscky-thelmon-cristovam---,,,no_bandcamp
bufalo-belico-tarantismo-2015,,,no_bandcamp
bz-----muito-doido--ep-,,,no_bandcamp
cale-131-2015,,,no_bandcamp
carne-de-grife-mamiferos-ep-2015,,,no_bandcamp
cassio-figueiredo-diario-2015,,,no_bandcamp
ceticencias-deus-sabe,,,no_bandcamp
ceus-de-abril-ultimo-adeus,,,no_bandcamp
cha-do-mato-cha-do-mato-ep-2015,,,no_bandcamp
cidadao-instigado-fortaleza,,,no_bandcamp
circus-boy-anubis-mtey-2015,,,no_bandcamp
coletanea---hy-brazil-vol-7-fresh-electronic-music-from-brazil-2015,,,no_bandcamp
d-selvagi-bandamono-ep,,,no_bandcamp
deus-sex-machina-aquela-presenca-2015,,,no_bandcamp
dr-drumah-beyhond-style-vol-2-2015,,,no_bandcamp
drownedandoverwhelmed-hidden-places-2015,,,no_bandcamp
fabio-cardelli-palavra-dos-olhos,,,no_bandcamp
formafluida-fim-da-infancia-pt-1,,,no_bandcamp
garotos-sarados-do-orkut---ep,,,no_bandcamp
hugo-medeiros-henrique-vaz-marcelo,,,no_bandcamp
inputoutput-eu-contenho-todos-os-meus,,,no_bandcamp
insonia-demo-2015,,,no_bandcamp
jj-wave-renan-pereyra---ao-vivo-no-quintal-livre,,,no_bandcamp
karaoke-holanda-lopana-lynch-ep-2015,,,no_bandcamp
la-fernandes-about-dreams-ep-2015,,,no_bandcamp
la-fernandes-navemae-ep-2015,,,no_bandcamp
les-adieux-cadaverico,,,no_bandcamp
mairena-qiro-2015,,,no_bandcamp
moliere-vida-e-muito-curta-pro-cafe-da,,,no_bandcamp
motim---a-fertilidade-da-resistencia,,,no_bandcamp
nana---berli-m-poss-vel,,,no_bandcamp
nosso-querido-figueiredo-nos-tambem-nao,,,no_bandcamp
notadeum---hominis-canidae--58---mar-o,,,no_bandcamp
obasquiat-perturssis-2015,,,no_bandcamp
pantomime-jazz-back-2015,,,no_bandcamp
paulo-dantas-cidade-arquipelago,,,no_bandcamp
plumarino-random-access-ep,,,no_bandcamp
pork-suicidal-21615-ep,,,no_bandcamp
projeto-secreto-macacos---projeto-secreto-macacos,,,no_bandcamp
repugnacao-demo-2015,,,no_bandcamp
ruido-de-maquina-curiosa-heranca,,,no_bandcamp
siracusa-siracusa-2015,,,no_bandcamp
sulfurica-billi-lei-2015,,,no_bandcamp
sunn-o-ao-vivo-em-londres,,,no_bandcamp
talude---2015---talude---talude-fragmento,,,no_bandcamp
thiago-miazzo-volume-2-2015,,,no_bandcamp
xand-onirico-2015,,,no_bandcamp
zababo-zebrinha---carnificinas-de-paix-o,,,no_bandcamp
zeca-viana-estancia,,,no_bandcamp
zenicola-miazzo-spit,,,no_bandcamp
adelino-breve-2014,,,no_bandcamp
bentvi-po-de-vidro-2014,,,no_bandcamp
cadu-tenorio-19871990-2014,,,no_bandcamp
castelan-recycle,,,no_bandcamp
cattleys-gardener-cinza,,,no_bandcamp
chapa-mamba-st,,,no_bandcamp
clem-snide-ao-vivo-no-mercury-lounge,,,no_bandcamp
cloud-whale-sleeplessummer,,,no_bandcamp
coletanea---hy-brazil-vol5--new-experimental-music-from-brazil,,,no_bandcamp
coletanea-diarios-emocionais-vl-2,,,no_bandcamp
coletanea-fall-from-stars,,,no_bandcamp
coletanea-gran-noise-family,,,no_bandcamp
corpo-morto-demonstracoes-2014,,,no_bandcamp
desalma---esp-rito-de-porco,,,no_bandcamp
deus-e-um-matematico-teorema-2014,,,no_bandcamp
diaz-nuances-bizarras-sobre-condicoes,,,no_bandcamp
don-ramon---fatso-is-watchin--you--bring-the-past-back-to-live-,,,no_bandcamp
doyoulike---at--onde-meus-p-s-aguentarem,,,no_bandcamp
droid-on-metadistonia,,,no_bandcamp
evil-matchers-pre-release-ep,,,no_bandcamp
farmacopeia-suicidio,,,no_bandcamp
frozen-institute-chamber-ep-2014,,,no_bandcamp
fumaca-gasnierariosa-2014,,,no_bandcamp
f-brica---dois,,,no_bandcamp
img1111-in-girus-imus-nocte-et,,,no_bandcamp
inverness-thank-youheart-coils-2014,,,no_bandcamp
irmaos-panarotto-2violao-e-1balde-2014,,,no_bandcamp
jpe-baleia-groove,,,no_bandcamp
kaly-e-os-hospedes-do-chelsea---porres--ressacas-e-can--es,,,no_bandcamp
kapitalistik-deth-st,,,no_bandcamp
mjp-4-instrumental-ep-2014,,,no_bandcamp
muvi-ao-vivo-live-in-acapulco,,,no_bandcamp
odradek-homunculo-vol2-2014,,,no_bandcamp
peluqueira-peluqueira-i-2014,,,no_bandcamp
plumarino-three-earth-ages-ep-2014,,,no_bandcamp
plutao-ja-foi-um-planeta---daqui-pra-l-,,,no_bandcamp
preto-velho---discografia-completa,,,no_bandcamp
primeiro-ato,,,no_bandcamp
pumu-ainda-nao-esta-claro,,,no_bandcamp
ratos-de-porao-seculo-sinistro,,,no_bandcamp
red-mess-crimson-ep-2014,,,no_bandcamp
su-te-super-luxo,,,no_bandcamp
the-reptile-of-gigopepos-fiesta---marcha,,,no_bandcamp
this-lonely-crowd---m-bius---the-healing-process--full-album-,,,no_bandcamp
tsc---orelha,,,no_bandcamp
varal-royal-18-musicas-2014,,,no_bandcamp
vida-de-cacador-ep,,,no_bandcamp
vinicius-boppre-quarta-feira-2014,,,no_bandcamp
aldan-voce-ja-roubou-hoje,,,no_bandcamp
alkalines-demos-acusticas-2013,,,no_bandcamp
amaduscias-war-and-conflicts-2013,,,no_bandcamp
amt-my-glitch-aches-2013,,,no_bandcamp
astronautas-tropicais---albatrozes---um-certo-capit-o-rodrigo,,,no_bandcamp
bemonio-daemos-2013,,,no_bandcamp
beyond-frequency---man-alone-with-himself-ep,,,no_bandcamp
bixiga-70---ao-vivo---festival-no-ar-coquetel-molotov,,,no_bandcamp
caim-celebracoes-insurgentes,,,no_bandcamp
cao-baleia-o---o-padeiro--o-glut-o--a-mo-a-e-o-amante--compacto-,,,no_bandcamp
catarro-pena-de-morte,,,no_bandcamp
ceticencias-issamu-minami-2013,,,no_bandcamp
chacal-em-casa-ep-2013,,,no_bandcamp
champu-demo-ep,,,no_bandcamp
chancho-quebrando-as-correntes-ep-2013,,,no_bandcamp
chicocorrea---dj-dolores---ao-vivo---festival-continuum,,,no_bandcamp
chippanze---ao-vivo-no-l-i-a,,,no_bandcamp
connection---tribute-to-conrad-schnitzler,,,no_bandcamp
cor-simbolismo-ep-2013,,,no_bandcamp
coyote-indigo-horning,,,no_bandcamp
dazai-nuviar-ritoli-2013,,,no_bandcamp
dedo-ao-vivo-quintavant-audio-rebel-2013,,,no_bandcamp
dedo-ed-alpha-tauri-2013,,,no_bandcamp
dee---rec-3,,,no_bandcamp
die-kunkun-jesus-wet-2013,,,no_bandcamp
droid-on-elemental,,,no_bandcamp
erecao-de-elefante-insulto-2013,,,no_bandcamp
eu---1989-disco-2,,,no_bandcamp
eu-voce-e-manga-musica-desenhada-ep,,,no_bandcamp
eu-voce-e-manga-equinocio-ep-2013,,,no_bandcamp
gabriel-guimaraes-st-ep-2013,,,no_bandcamp
gustavo-jobim-leandro-theo-free,,,no_bandcamp
intensos-animais-impercept-veis-zip,,,no_bandcamp
ismael---lev,,,no_bandcamp
it-came-cam-rain-ep-2013,,,no_bandcamp
krias-de-kafka-o---o-mundo-n-o-acaba-nunca-zip,,,no_bandcamp
lake-kawaguchi-north-inhumation-2013,,,no_bandcamp
le-degout---split-com-atr-s-do-pensamento,,,no_bandcamp
loner-awdur-angel-lost-in-earth-2013,,,no_bandcamp
loxxo---2013---loxxo---loxxo-waves-ep,,,no_bandcamp
lucas-victorino-ep-rascunho-2013,,,no_bandcamp
maggoo-e-nameless---blown-your-mind-with-the-world---first-day-of-the-new-cycle,,,no_bandcamp
national-ao-vivo-no-lia-2013,,,no_bandcamp
nosso-querido-figueiredo---fuma-a-sangue,,,no_bandcamp
nosso-querido-figueiredo-el-gato-2013,,,no_bandcamp
obasquiat-experimentos-com-arco-ep,,,no_bandcamp
ordinaria-hit-e-rodrigo-montoya,,,no_bandcamp
os-trouxas-relembrando-os-trouxas-uma,,,no_bandcamp
palinoia-doux-ep-2013,,,no_bandcamp
pools-of-happiness-price-of-dreams-2013,,,no_bandcamp
projeto-caixa-preta-mundo-cao,,,no_bandcamp
rafael-miranda-carpindo-ep-2013,,,no_bandcamp
ricardo-eletrico-ricardo-eletrico-ep,,,no_bandcamp
ricardo-herz-trio-aqui-e-o-meu-la,,,no_bandcamp
roncisvalle-odyssey-2013,,,no_bandcamp
seixlack-elo-ep-2013,,,no_bandcamp
sin-ayuda---your-sound-is-what-you-are-ep,,,no_bandcamp
stream-zip,,,no_bandcamp
test---balao-de-azar,,,no_bandcamp
the-industrialism---thunderstorm-in-magnetic-tapes,,,no_bandcamp
thisquietarmy---urban-arts-sorocaba,,,no_bandcamp
treli-feli-repifarmacopeia-split-de,,,no_bandcamp
tuer-lapin-esporadico-2013,,,no_bandcamp
twinpines-as-surprise-2013,,,no_bandcamp
v-de-ventura-petricor-2013,,,no_bandcamp
vermes-do-limbo-adeus-iguapo-2013,,,no_bandcamp
victor-cardoso-contraste,,,no_bandcamp
3-pilares---3-pilares-apresenta-reis-da-pra-a-vol-2,,,no_bandcamp
ahellofaday,,,no_bandcamp
apanhador-s----paraquedas--compacto-,,,no_bandcamp
astrol-bio---sketches-from-mars,,,no_bandcamp
bufalo-centavo-fraturas-tinha-vontade,,,no_bandcamp
cloud-whale-center-square-ep-2012,,,no_bandcamp
contadini-morti-multidao-2012,,,no_bandcamp
derival-bonito-ep-2012,,,no_bandcamp
driveout-cerberus-2012,,,no_bandcamp
fogo-amigo---casa-cordas-e-alguns-geradores,,,no_bandcamp
hessel---split-with-tentrio,,,no_bandcamp
hiddenk-afloat-adrift-2012,,,no_bandcamp
jair-naves-ao-vivo-estudio-show-livre,,,no_bandcamp
jenni-sex-shes-gone-2012,,,no_bandcamp
la-revancha-lr-7-2012,,,no_bandcamp
los-muertos-vivientes-en-nombre-del,,,no_bandcamp
o-padre-dos-baloes-ep-2012,,,no_bandcamp
ricto-mafia,,,no_bandcamp
rimocrata---ao-vivo-na-expoidea,,,no_bandcamp
santa-rosas-family-tree-i-like-to-smell,,,no_bandcamp
shadowinter-happiness-in-picture-2012,,,no_bandcamp
umbilichaos-entrails-ii,,,no_bandcamp
victim---this-is-what-your-love--young-man--and-it-isn-t-beautiful,,,no_bandcamp
victim-sexually-reactive-child-2012,,,no_bandcamp
zeolites-almost-august-2012,,,no_bandcamp
cidad-o-instigado-e-fagner----cidad-o-instigado-e-fagner-no-sesc-pomp-ia,,,no_bandcamp
criolo---lan-amento-do-n--na-orelha,,,no_bandcamp
gryner-jardim-sementes-musicais-para-um,,,no_bandcamp
le-degout-self-titled-2011,,,no_bandcamp
tiago-frugoli-2011,,,no_bandcamp
amplexos---2010---amplexos---amplexos-atriz-single-2010,,,no_bandcamp
possuidos-brutti-sporchi-e-cattivi-2010,,,no_bandcamp
supra-vida-secular-ritmada-eloquencia,,,no_bandcamp
videotroma-interludio-sci-fi-ep-2010,,,no_bandcamp
bootleg-cidadao-instigado-uhuuu-ao-vivo,,,no_bandcamp
eulalia-notoo---no-------------too-cute--too-cute--no-cute--real--from-the-heart,,,no_bandcamp
sigur-ros---ao-vivo-no-gould-hall---nyc,,,no_bandcamp
teofilo-lima-matulao-2005,,,no_bandcamp
innocent-kids-st-2004,,,no_bandcamp
alceu-valen-a---geraldo-azevedo-alceu-valen-a---quadrif-nico,,,no_bandcamp
arlindo-cruz---batuques-do-meu-lugar,,,no_bandcamp
velha-guarda-da-portela---tudo-azul,,,no_bandcamp
beth-carvalho---corac-a-o-feliz,,,no_bandcamp
cyro-monteiro---dilermando-pinheiro---show-telecoteco--opus-n--1,,,no_bandcamp
